編號,答案,類近題目
0011,"第 11 題
✅ 參考答案：B

從表中可見，隨體重增加，每克體重的氧消耗率明顯下降。
The table shows that as body mass increases, oxygen consumption per gram of body mass decreases significantly.

例如：鼠 > 兔 > 人 > 象。
For instance: mouse > rabbit > human > elephant.

這說明體型較小的哺乳類具有更高的代謝率，呼吸與能量消耗更快，以維持體溫。
This implies smaller mammals have higher metabolic rates — faster respiration and higher energy turnover to maintain body temperature.

為何不是 A、C、D ：
Why not A, C, D :

A 錯，「速率最高」不是「效率低」。
A mixes up high metabolic rate with low efficiency; they are not related.
C 指整體氧吸量高，但題問的是「單位體重」。
C is wrong because larger animals may have higher total uptake but lower per gram rate.
D 錯，氧吸系統對體型大小皆有效。
D is false — all mammals have efficient respiratory systems regardless of size.
📘 考試提醒 Exam Tip：
記：「體越小 → 散熱快 → 呼吸速率高 → 代謝率高」。
Mnemonic: Smaller size → faster heat loss → faster respiration → higher metabolism.",
0012,"第 12 題
✅ 參考答案：C

根毛細胞吸收礦物質時，既依靠擴散作用，亦須進行主動運輸。
Root hair cells absorb mineral salts by both diffusion and active transport.

主動運輸需植物提供能量，以將離子逆濃度梯度運入細胞。
Active transport requires energy from respiration to move ions against their concentration gradient.

故本題須「利用呼吸作用的能量」的正確選項為 C。
Hence, the correct process that demands respiratory energy is C.

為何不是其他選項：
Why not the other options:

A 蒸騰作用由環境熱力驅動，植物無需提供能量。
A is wrong because transpiration is driven by heat energy from surroundings, not by the plant’s metabolism.
B 葉肉細胞吸水仰賴滲透作用，屬被動過程。
B is incorrect as mesophyll cells gain water by osmosis, which is passive.
D 水分蒸散同樣屬於蒸騰作用結果，不消耗細胞能量。
D is also passive water loss, needing no energy input.
📘 考試提醒 Exam Tip：
凡題幹出現「逆濃度梯度 against gradient」或「主動運輸 active transport」，一定涉及呼吸作用供能 ATP。
Whenever you see “against the concentration gradient” or “active transport,” think ATP from respiration.
",
0013,"第 13 題
✅ 參考答案：D

肝臟將多餘胺基酸進行脫氨作用，生成尿素，由肝靜脈輸出，濃度最高。
Deamination in the liver produces urea, which is carried away by the hepatic vein, having the highest urea concentration.

血液經心臟進入**大靜脈（Vena cava）**時混合其他血液，濃度被稀釋。
When it reaches the vena cava, hepatic blood mixes with blood from other parts of the body, diluting the urea concentration.

再進入腎臟過濾與排泄後，腎靜脈血中尿素含量最低。
After filtration by the kidney, the renal vein has the lowest concentration of urea.

所以正確順序為 ：肝靜脈 > 大靜脈 > 腎靜脈。
Therefore, correct order: Hepatic vein > Vena cava > Renal vein.

為何不是 A、B、C ：
Why not A, B, C :

A、B、C 的尿素濃度排列皆錯誤，未符肝→體循環→腎的流程。
A, B, and C show incorrect sequences that don’t follow the urea transport path from liver to kidney.
📘 考試提醒 Exam Tip：
記口訣：尿素濃度 — 肝高 > 心中 > 腎低。
Mnemonic: Urea content — Highest in liver, Intermediate in vena cava, Lowest after kidney.",
0014,"第 14 題
✅ 參考答案：C

曲線顯示氣孔蒸騰速率與氣孔孔徑間的正比關係。
The graph shows a positive correlation between stomatal aperture size and rate of transpiration.

氣孔開口越大，水蒸氣擴散通道越寬，蒸騰速率亦越高。
Wider stomatal openings enhance diffusion of water vapor, increasing the rate of transpiration.

為何不是 A、B、D ：
Why not A, B, D :

A 氣孔開合與風無關，受光、溫度與內含水壓控制。
A is irrelevant because stomatal opening depends on light and turgidity, not directly on wind.
B 曲線未顯示氣流影響，只顯孔徑影響。
B is wrong as the graph concerns aperture size, not air movement.
D 「在潮濕空氣中速率低」是常識但與兩條曲線差異無關。
D is true generally but not deducible from the plotted data.
📘 考試提醒 Exam Tip：
圖表有「氣孔直徑 vs 蒸騰速率」→ 結論幾乎必然是「孔徑大 → 速率高」。
When graphs compare stomatal width vs transpiration, the correct trend is nearly always direct proportionality.
",
0015,"第 15 題
✅ 參考答案：C

感覺毛細胞存在於耳蝸與半規管壺腹中。
Sensory hair cells are located in the cochlea and the ampulla of the semicircular canals.

耳蝸的毛細胞感受聲波震動；壺腹的毛細胞偵測頭部動作與平衡。
In the cochlea they detect sound vibrations; in the ampulla they detect head movement and balance.

鼓膜只是薄膜結構，無任何感覺細胞。
The eardrum is merely a membrane and contains no sensory cells.

為何不是 A、B 或 D ：
Why not A, B, D :

A 缺了壺腹毛細胞部分。
A omits ampulla hair cells.
B 錯含鼓膜。
B incorrectly includes the eardrum.
D 三者不全中，惟鼓膜並無毛細胞。
D is wrong since the eardrum has none.
📘 考試提醒 Exam Tip：
若提「偵測聲音或平衡」→ 答案一定在耳蝸與半規管（壺腹）。
For sensory hair cells, the keywords “sound” and “balance” always point to cochlea and semicircular canals.",
0016,"第 16 題
✅ 參考答案：D

輸精管被切斷後，精子無法經尿道排出，但睾丸仍能製造精子。
When the sperm ducts are cut, sperm cannot reach the urethra, though the testes continue to produce them.

因此該男子不能將精子射出以受精卵子，但仍能正常分泌男性賀爾蒙。
Thus, he cannot ejaculate sperm to fertilize an ovum, but his production of male hormones remains unchanged.

結果，他會喪失生育能力但不影響性徵或生理功能。
As a result, he becomes sterile but not impotent, and his secondary sexual traits stay unaffected.

為何不是 A、B、C ：
Why not A, B, C :

A 錯，睾丸仍能製造精子。
A is wrong because sperm formation in the testes continues.
B 錯，賀爾蒙分泌不倚賴輸精管。
B is wrong since hormone secretion doesn’t depend on the sperm ducts.
C 錯，聲音改變與精子輸送無關。
C is irrelevant; vocal changes are unrelated to vasectomy.
📘 考試提醒 Exam Tip：
「輸精管切斷 ＝ 精子出不來 但賀爾蒙正常」→ 關鍵詞：Sterile but not impotent。
Whenever “vas deferens cut” appears, remember: Sterile (not able to fertilize) but hormone secretion normal.
",
0017,"第17題
📌參考答案：D 氣溫 / Temperature

📘詳細解釋
從0800至1400期間，蒸騰速率逐漸上升，這通常與氣溫升高有關。
From 0800 to 1400, the rate of transpiration gradually increases, which is commonly associated with rising temperature.

氣溫上升會使水分蒸發加快，導致植物的蒸騰速率增加。
An increase in temperature accelerates the evaporation of water, which enhances transpiration in plants.

吸水速率雖然有時會受到蒸騰拉力影響，但它的改變不會立即反映在圖中蒸騰速率的變化上，因此選項 A 不是最主要因素。
Although the rate of water uptake can be affected by the transpiration pull, changes in it do not immediately appear as changes in transpiration rate, so option A is not the main cause.

光合作用速率主要受光照強度及二氧化碳濃度影響，並不直接控制蒸發速度，因此 B 不正確。
The rate of photosynthesis depends mainly on light intensity and carbon dioxide level, not directly on the evaporation process, so B is incorrect.

空氣流動會影響蒸騰，但其影響取決於風速變化，而題意顯示的是隨時間而持續上升的變化，這與氣溫日間上升趨勢一致，因此正確答案為 D。
Air movement can affect transpiration, but as the graph shows a steady rise over the day, this pattern matches the typical increase in temperature, making D the correct answer.

📎考試提醒
白天氣溫上升使蒸氣壓差增大，驅動更多水分由氣孔逸出。
During daytime, higher temperature increases the vapor pressure difference, driving more water out through stomata.",
0018,"第18題
📌參考答案：B（1200 小時）

📘詳細解釋
當蒸騰速率曲線高於吸水速率曲線時，植物的失水量大於吸水量。
When the transpiration rate curve lies above the water absorption rate curve, the plant loses more water than it absorbs.

圖中於約1200小時出現這種情況，因此此時植物的失水最嚴重。
This occurs around 1200 hours on the graph, indicating the highest net water loss at that time.

0800 小時時陽光尚未強烈，蒸騰速率低，因此 A 不對；1600 及 2000 小時氣溫開始下降或光線減弱，蒸騰速率減低，所以 C 及 D 亦錯。
At 0800 the sunlight is not strong enough for high transpiration, and after 1600 the cooling temperature reduces it, making A, C, and D incorrect.

📎考試提醒
判斷失水多寡時，要比較「蒸騰曲線」與「吸水曲線」的高低差。
When comparing water loss, always look at the gap between the transpiration curve and the absorption curve.",
0019,"第19題
📌參考答案：C 該植物生長時形成新的細胞 / Growth forming new cells

📘詳細解釋
B 的面積大於 A，說明吸水量多於失水量，植物獲得了淨水分。
Area B being larger than A means water absorption exceeds water loss, resulting in a net gain of water.

這些多餘的水很可能用於細胞的伸長與分裂，以促進植物的生長。
The extra water is likely used for cell elongation and division, promoting plant growth.

選項 A「空氣濕度上升」雖然能減少水分流失，但無法解釋吸水速率超過蒸騰速率的情況。
Option A (increase in humidity) can reduce water loss, but it does not explain why absorption overtakes transpiration.

選項 B「藉氣體吸水」不正確，因為大多植物主要由根部吸水。
Option B (absorbing water from air) is incorrect since most plants absorb water through their roots, not leaves.

選項 D「呼吸速率高於光合作用速率」只影響代謝用水，並不代表吸水量增加，因此也非正確答案。
Option D (higher respiration than photosynthesis) only affects metabolic water balance, not absorption rate, so it is not correct.

📎考試提醒
出現淨吸水情況不代表環境改變，而往往反映植物在生長階段吸水增加。
A net water gain usually indicates growth and cell expansion, not environmental variation.",
0020,"第20題
📌參考答案：A （1）和（2）

📘詳細解釋
顯微圖示出小動脈的橫切面，A 部分為平滑肌組織。
The micrograph shows a cross section of an arteriole, with part A being the smooth muscle layer.

平滑肌能收縮或放鬆以改變血管直徑，調節血流量與血壓。
Smooth muscle can contract or relax to change vessel diameter, regulating blood flow and pressure.

它還有助於抵抗心臟輸出的高壓血流，因此陳述（1）和（2）正確。
It also helps the arteriole withstand high pressure from the heart, so statements (1) and (2) are correct.

陳述（3）錯誤，因為推動血液的並非小動脈自身的收縮，而是由心臟泵血產生的壓力。
Statement (3) is incorrect because blood movement is due to cardiac pumping, not the arteriole's own contraction.

📎考試提醒
分辨動脈與靜脈時，可觀察血管壁厚度與肌肉層比例：動脈壁厚，靜脈薄且具瓣膜。
When distinguishing arteries from veins, check wall thickness and muscle layer — arteries have thicker, muscular walls; veins are thinner with valves.",
0021,"第21題
📌參考答案：C
靜脈：有紅血球
淋巴管：沒有紅血球

📘詳細解釋
紅血球體積較大，無法通過毛細血管壁進入淋巴管，因此淋巴液中沒有紅血球。
Red blood cells are too large to pass through capillary walls into lymph vessels, so no red blood cells are present in lymph.

然而靜脈血中仍含紅血球，因此靜脈有，淋巴管無。
However, veins still carry red blood cells, hence present in veins but absent in lymph.

選項 A 兩管皆有瓣膜正確但與題意（比較血球）不符；B 誤將含氧情況混淆；D 白血球在兩者皆有，並非差異點。
Option A mentions valves, which is true for both but not related to the question; B confuses oxygen content; D is incorrect since white blood cells exist in both vessels.

📎考試提醒
淋巴液由組織液轉化而來，只帶溶解氣體與白血球，不含紅血球。
Lymph is derived from tissue fluid, containing dissolved gases and white blood cells, but no red blood cells.
",
0022,"第22題
📌參考答案：B（0.2 至 0.5 秒）

📘詳細解釋
半月瓣在心室壓力高於主動脈壓時打開，使血液由心室流入大動脈。
Semi-lunar valves open when ventricular pressure exceeds aortic pressure, allowing blood flow from ventricle to aorta.

根據圖表，可見左心室壓力曲線於約 0.2 秒時超過大動脈壓，至 0.5 秒回落低於它，因此開放時段為 0.2 至 0.5 秒。
From the graph, ventricular pressure surpasses aortic pressure around 0.2 s and falls below it at about 0.5 s, marking the opening period.

0 至 0.2 秒期間心室仍在收縮初段，瓣未開；0.5 之後壓力下降，瓣關閉，因此其他選項錯。
Before 0.2 s, contraction has just started and valves remain closed; after 0.5 s, pressure decreases and the valves close — making other options incorrect.

📎考試提醒
半月瓣控制血液「出心室」，房室瓣控制血液「入心室」，兩者開啟時段不會重疊。
Semi-lunar valves open for blood outflow, while atrioventricular valves open for inflow — their timings never overlap.
",
0023,"第23題
📌參考答案：B 每分鐘 67 跳 / 67 beats per minute

📘詳細解釋
圖中顯示一個完整心搏需時 0.9 秒。
The graph shows that one complete heartbeat lasts 0.9 seconds.

每分鐘有 60 秒，因此心跳次數 = 60 ÷ 0.9 = 約 67 次/分鐘。
Since there are 60 seconds in a minute, the number of heartbeats = 60 ÷ 0.9 ≈ 67 beats per minute.

若選 A (60 跳)，代表每跳 1 秒一次，不符圖示； C 與 D 顯示心搏過快，不合理。
Option A (60 beats) would imply 1 beat per second, inconsistent with the graph; options C and D show too high a rate.

📎考試提醒
必須以橫軸時間比例換算週期，再用 60 除之以得心率。
Always read the time duration per cycle from the x‑axis, then divide 60 by that value to find heart rate.",
0024,"第24題
📌參考答案：A 牙齒 / Teeth

📘詳細解釋
牙齒內主要組成為牙質與琺瑯質，屬於礦化組織，不含軟骨。
Teeth are composed mainly of dentine and enamel — mineralized tissues, not cartilage.

氣管含 C 字形的軟骨環保持氣道開放；肋骨與肋軟骨連接胸骨；脊柱椎間盤含軟骨以吸震。
The trachea has C‑shaped cartilaginous rings to keep the airway open; ribs connect to the sternum through costal cartilage; and the spinal column contains cartilage discs to absorb shock.

因此只有牙齒沒有軟骨成分。
Hence, only teeth contain no cartilage.

📎考試提醒
記得區分「骨」與「軟骨」的功能：骨提供硬度支撐，軟骨提供彈性與緩衝。
Remember: bones provide rigidity and support, while cartilage provides flexibility and shock absorption.",
0025,"第25題
📌參考答案：C S 和 U (肌肉 S and U contracting)

📘詳細解釋
題圖顯示球員預備踢球，腿向後彎。此時伸肌群放鬆，屈肌群收縮。
The diagram shows a footballer preparing to kick, the leg bent backward; extensors are relaxed while flexors contract.

肌肉 S 與 U 位於關節後方，負責屈膝與屈踝，因此正被收縮。
Muscles S and U, located at the back of the joints, function as flexors for the knee and ankle and are therefore contracting.

相反， R 與 T 位於前方，是伸肌，此刻應放鬆以便腿後拉。
Conversely, R and T act as extensors and remain relaxed at this position.

📎考試提醒
屈肌與伸肌永不會同時收縮；一收縮時另一必放鬆（拮抗作用）。
Flexor and extensor muscles never contract together — when one contracts, the other relaxes (antagonistic action).
",
0026,"第26題
📌參考答案：A 它沒有彈性 / It has no elasticity

📘詳細解釋
結構 X 為肌腱（tendon），主要由不具延展性的膠原纖維組成。
Structure X is a tendon, mainly composed of inelastic collagen fibres.

肌腱連接肌肉與骨骼，傳遞拉力但不會自己收縮，也不具彈性。
Tendons connect muscle to bone to transmit force, but they do not contract nor stretch elastically.

選項 B「既堅且軔」屬形容筋膜彈性錯誤； C 「含大量鈣質」是骨的特徵； D 「能收縮」則屬肌肉，並非肌腱。
Option B is a misstatement (implies elasticity), C describes bones, and D describes muscles — not tendons.

📎考試提醒
辨認肌腱方法：外觀白色、纖維緊密、無收縮性。
Identify tendons by their white appearance, tightly packed fibres, and non‑contractile nature.",
0027,"第27題
📌參考答案：B E 和 G (髖關節 pelvis and femur joint)

📘詳細解釋
E 為脊柱，僅允許微小運動；G 為髖關節，屬球窩關節，可在各方向自由活動。
E represents the vertebral column with limited movement, while G is the hip joint, a ball‑and‑socket joint allowing movement in many planes.

F 與 H 為固定關節（由骨融合），不能活動。
F and H are immovable joints where bones are fused.

因此，E 與 G 之間的關節能連接脊骨與股骨並允許活動。
Therefore, the joint between E and G permits movement between the spine and the hind limb (femur).

📎考試提醒
「球窩關節允多方向活動；鉸鏈關節限單方向；纖維性關節無活動」。
“Ball‑and‑socket joints allow multi‑directional movement; hinge joints allow movement in one plane; fibrous joints are immovable.”
",
0028,"第28題
📌參考答案：B 分解老化的紅血球 / Breakdown of old red blood cells

📘詳細解釋
構造 M 為脊椎，內含脊髓，是中樞神經的一部分。
Structure M is a vertebra containing the spinal cord, part of the central nervous system.

脊椎骨內的骨髓會產生白血球（A 正確），也能保護神經系統（C 正確），並維持肌肉附著（D 正確）。
Its bone marrow produces white blood cells (A true), protects the nervous system (C true), and provides attachment for muscles (D true).

紅血球的分解則在肝臟中進行，而非在脊椎，所以 B 為錯。
The breakdown of red blood cells occurs in the liver, not in the vertebrae, thus B is incorrect.

📎考試提醒
「造血—骨髓 ； 分解—肝臟 」是細胞代謝的常見配對。
“Production in bone marrow; breakdown in liver” is a key biological pair to remember.",
0029,"第29題
📌參考答案：D 鈣質 / Calcium

📘詳細解釋
懷孕時，母體的鈣離子會由骨骼釋放，用作胎兒骨骼與牙齒發育之用。
During pregnancy, calcium ions are mobilized from the mother’s bones to support the development of the foetus’s skeleton and teeth.

血球與蛋白質分子過大，無法通過胎盤；鐵的量雖少但仍供給血紅素形成，非主要骨骼來源。
Blood cells and proteins are too large to cross the placenta; small amounts of iron are provided for haemoglobin but not mainly from bone.

因此胎兒獲取的主要物質為 Ca²⁺ ，故選 D。
Hence, the main element released from bones for the foetus is calcium (D).

📎考試提醒
孕婦缺鈣會導致骨質流失，應補充含鈣食品或維他命 D 以促進吸收。
Calcium deficiency in pregnant women can cause bone demineralization; calcium‑rich foods and vitamin D help prevent this.
",
0030,"第30題
📌參考答案：C 只有 (1) 和 (3)

📘詳細解釋
在強烈日光下，植物的光合作用速率遠高於呼吸作用速率，因此淨氧氣會從葉子的氣孔擴散至外界。
Under bright sunlight, the rate of photosynthesis is much higher than the rate of respiration, so the net movement of oxygen is outward through the stomata.

在圖中 (1) 代表葉的氣孔細胞，此處氧氣向外擴散；(3) 為根部細胞，呼吸作用需要氧，因此氧氣從周圍土壤進入根部。
In the diagram, (1) represents stomata of the leaf — oxygen diffuses outwards here; (3) represents the root cells, which take in oxygen for respiration.

(2) 是葉肉細胞的內部，在強光下它主要產生氧氣而非吸收氧，因此不是淨吸收的方向。
(2) shows internal mesophyll cells that mainly produce, not absorb, oxygen during intense light.

📎考試提醒
記住：
白天強光 → 出氧、夜間 → 入氧。
Remember: Daytime (bright light) → oxygen out; Night → oxygen in.
",
0031,"第31題
📌參考答案：A 只有 Q

📘詳細解釋
當植物缺水而變得萎蔫時，細胞失去膨壓，支撐植物的主要結構來自具厚細胞壁的機械組織。
When a plant becomes flaccid due to water shortage, turgor pressure is lost, so mechanical tissues with thickened cell walls become the main support.

Q 細胞（具木質化次生壁）提供剛性與強度，在乾旱時仍能支撐植株。
Cells at Q (with lignified secondary walls) maintain rigidity even during drought, helping support the plant.

P 和 R 為薄壁細胞與導管，上述缺水時即失去支持功能，因此選 A 。
P and R are parenchyma and xylem‑related conducting cells that lose turgidity and cannot support the stem under dehydration, thus A is correct.

📎考試提醒
支撐組織有兩類：
膨壓支撐（含水時發揮）與結構支撐（木質化細胞）。
There are two types of plant support:
turgor support (active when hydrated) and mechanical support (from lignified tissue).
",
